,Tờ khai,Ngày đăng ký,Tên nơi mở tờ khai,Mã doanh nghiệp XNK,Tên doanh nghiệp XNK,Đơn vị đối tác,Mã hàng khai báo,Số thứ tự hàng,Tên hàng,Đơn giá khai báo(USD),Đơn giá NT khai báo,Đơn giá điều chỉnh(USD),Đơn giá NT điều chỉnh,PP khai báo,PP áp giá,Nguyên tệ,Tỷ giá nguyên tệ,Tỷ giá USD,Lượng,Đơn vị tính,Tên nuớc xuất xứ,Số hợp đồng,Ngày hợp đồng,Mã phương thức thanh toán,Điều kiện giao hàng,Mã phương tiện vận chuyển,Phương tiện vận chuyển,Kiểm tra giá cấp Tổng cục,Kiểm tra giá cấp Cục,Kiểm tra giá cấp Chi cục,Thuế suất XNK,Thuế suất TTĐB,Thuế suất VAT,Thuế suất tự vệ,Thuế XNK,Thuế TTĐB,Thuế VAT,Thuế môi trường,Thuế tự vệ,Xếp hạng DN,Trạng thái,Kết quả kiểm tra STQ,Nước nhập khẩu,Ngày KTG chi cục,Kết quả TVG chi cục,Kết quả TVG cục,Mặt hàng,Nhãn hiệu,Model
354,105637064150/A11/47NB,2023-08-08,BIENHOADN,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,3,"Xe lu rung HAMM, Model HC129, (Năm SX: 2023, lực rung >20 tấn). Đ/cơ Diezel. Số khung: WHB0H281EHAA00625. Số máy: 32D95418290. Hàng mới 100%. Và phụ kiện đi kèm.",56511.5078,52216.0,,,G1,,EUR,25519.79,23580,1,PCE,IN,2900756978-81,2023-07-24,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,106603308.3712,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC129
355,105637275330/A11/15BC,2023-08-08,CHIMALS,'4900893089,CôNG TY TNHH HồNG Hà LS,"PINGXIANG SANSHUN TRADE CO, LTD",'84295200,4,"Máy đào bánh xích, Nhãn hiệu: HITACHI, mã kiểu loại: ZX120, số khung: HHEAYK00H00102625, số máy: 966913, công suất 66kW, tốc độ quay 2150rpm, tự trọng 12200kg. Hàng ĐQSD năm sx không xác định",3900.0,3900.0,,,G1,,USD,23580.0,23580,1,PCE,CN,HHSANSHUN-09,2023-02-08,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,7356960.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,HITACHI,ZX120
356,105638783460/A12/02CI,2023-08-08,CSGONKVI,'3700594805,CôNG TY TNHH QUANG LONG,YOSHIDA & LTD,'84295100,1,Máy xúc lật bánh lốp FURUKAWA FL160A. dùng diezel. (ĐQSD).,8000.0,8000.0,,,G1,,USD,23580.0,23580,1,UNIT,JP,YS/QL2304,2023-03-16,KC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,15091200.0,0,0,,,,VN,,,,,,
357,105638825351/A12/02CI,2023-08-08,CSGONKVI,'3700594805,CôNG TY TNHH QUANG LONG,YOSHIDA & LTD,'84295100,1,Máy xúc lật bánh lốp KUBOTA RA400. dùng diezel. (ĐQSD).,5000.0,5000.0,,,G1,,USD,23580.0,23580,1,UNIT,JP,YS/QL2305,2023-03-20,KC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,9432000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP,KUBOTA,RA400
358,105639191710/A11/02H1,2023-08-08,CBNSGKVIII,'3701647231,Công Ty TNHH Một Thành Viên Nhất Tâm,SOGO CORPORATION,'84295200,1,"Máy đào bánh xích đã qua sử dụng hiệu CATERPILLAR, Model: 324D, số khung: CAT0324DEAWN00149, số máy: KHX03252, năm SX: 2004 (Máy có cơ cấu phần trên quay được 360 độ)",72324.0034,10000000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,91NR-872-1-1,2022-04-20,TTR,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,136432000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,CATERPILLAR,324D
359,105637275330/A11/15BC,2023-08-08,CHIMALS,'4900893089,CôNG TY TNHH HồNG Hà LS,"PINGXIANG SANSHUN TRADE CO, LTD",'84295200,3,"Máy đào bánh xích, Nhãn hiệu: KOMATSU, mã kiểu loại: PC200-6, số khung: PC2006DB63508, số máy: 6D10226305679, công suất 99,3kW, tốc độ quay 2000rpm tự trọng 19400kg. Hàng ĐQSD, năm sx không xác định",6470.0,6470.0,,,G1,,USD,23580.0,23580,1,PCE,CN,HHSANSHUN-09,2023-02-08,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,12205008.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC200-6
360,105637275330/A11/15BC,2023-08-08,CHIMALS,'4900893089,CôNG TY TNHH HồNG Hà LS,"PINGXIANG SANSHUN TRADE CO, LTD",'84295200,5,"Máy đào bánh xích, Nhãn hiệu: KOMATSU, mã kiểu loại: PC120-6E0, số khung: KMTPC037J02072089, số máy: 4D10226362328,công suất 64kW, tốc độ quay 2200rpm, tự trọng 11700kg.Hàng ĐQSD năm sx không xác định",3800.0,3800.0,,,G1,,USD,23580.0,23580,1,PCE,JP,HHSANSHUN-09,2023-02-08,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,7168320.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC120-6E0
361,105637275330/A11/15BC,2023-08-08,CHIMALS,'4900893089,CôNG TY TNHH HồNG Hà LS,"PINGXIANG SANSHUN TRADE CO, LTD",'84295200,7,"Máy đào bánh xích, Nhãn hiệu: KOMATSU, mã kiểu loại: PC200-6E, số khung: PC200104059, số máy: Không xác định, công suất 99,3kW, tốc độ quay 2000rpm, tự trọng 19100kg. Hàng ĐQSD năm sx không xác định",6190.0,6190.0,,,G1,,USD,23580.0,23580,1,PCE,JP,HHSANSHUN-09,2023-02-08,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,11676816.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC200-6E
362,105637275330/A11/15BC,2023-08-08,CHIMALS,'4900893089,CôNG TY TNHH HồNG Hà LS,"PINGXIANG SANSHUN TRADE CO, LTD",'84295200,6,"Máy đào bánh xích, Nhãn hiệu: KOMATSU, mã kiểu loại: PC200-6, số khung: PC2006DB61910, số máy: 6D10226294686, công suất 99,3kW, tốc độ quay 2000rpm, tự trọng 19400kg. Hàng ĐQSD năm sx không xác định",6470.0,6470.0,,,G1,,USD,23580.0,23580,1,PCE,CN,HHSANSHUN-09,2023-02-08,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,12205008.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC200-6
363,105637275330/A11/15BC,2023-08-08,CHIMALS,'4900893089,CôNG TY TNHH HồNG Hà LS,"PINGXIANG SANSHUN TRADE CO, LTD",'84295200,1,"Máy đào bánh xích, Nhãn hiệu: HITACHI, mã kiểu loại: ZX330, số khung: HCM1HH00P00031876, số máy: 6HK1504743, công suất 184kW, tốc độ quay 2000rpm, tự trọng 31000kg. Hàng ĐQSD năm sx không xác định",9100.0,9100.0,,,G1,,USD,23580.0,23580,1,PCE,JP,HHSANSHUN-09,2023-02-08,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,17166240.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,HITACHI,ZX330
364,105637275330/A11/15BC,2023-08-08,CHIMALS,'4900893089,CôNG TY TNHH HồNG Hà LS,"PINGXIANG SANSHUN TRADE CO, LTD",'84295200,2,"Máy đào bánh xích, Nhãn hiệu: KOMATSU, mã kiểu loại: PC200-6E, số khung: PC200108430, số máy: Không xác định, công suất 99,3kW, tốc độ quay 2000rpm, tự trọng 19100kg. Hàng ĐQSD năm sx không xác định",6190.0,6190.0,,,G1,,USD,23580.0,23580,1,PCE,JP,HHSANSHUN-09,2023-02-08,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,11676816.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC200-6E
365,105561295930/A11/15BB,2023-07-05,HUUNGHILS,'0107783709,CôNG TY Cổ PHầN PHáT TRIểN MáY THăNG LONG,SINOTRUK INTERNATIONAL,'87054000,1,"Ô tô trộn bê tông nhãn hiệu CNHTC, 6X4, Model ZZ5257GJBN4047E1, tay lái thuận,TT:15650 kg, TTLCT:25000 kg, cs ĐC 276 kw, lốp 12.00R20, dung tích bồn 12m3, cabin đơn. Mới 100%,SX 2022",46400.0,46400.0,,,,,USD,23390.0,23390,5,UNIT,CN,YF226445XS,2023-03-07,KC,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,434118400.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,CNHTC,ZZ5257GJBN4047E1
366,105561631121/A11/03CC,2023-07-05,CANGHPKVI,'0104049602,Công Ty Cổ Phần Xuất Nhập Khẩu An Phú Thành,TOYOTA TSUSHO CORPORATION.,'87059090,1,"Xe ô tô thiết kế chuyên dùng chở tiền, mới 100%, hiệu TOYOTA FORTUNER model:TGN156L-SDTHKU, tay lái bên trái, số tự động, DC xăng,DT 2.7L(2694cc), sx 2023, 2 cầu, Euro 5,màu đen, 5 chỗ.",39588.0,39588.0,39588.0,39588.0,,,USD,23390.0,23390,12,PCE,ID,GA-01046,2023-09-06,LC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,20,10,0,0.0,2222311968.0,1333387180.8,0,0,,,,VN,,,,XE Ô TÔ THIẾT KẾ CHUYÊN DÙNG CHỞ TIỀN,TOYOTA,TGN156L-SDTHKU
367,105574067101/A11/03EE,2023-07-11,CDINHVUHP,'0104257627,Công Ty TNHH Đầu Tư Và Xuất Nhập Khẩu Việt Anh,GLOBAL FLEET SALES LIMITED,'87059090,1,"Xe ô tô thiết kế chuyên dùng chở tiền hiệu FORD EVEREST,dung tích 1996cc,động cơ Diesel, 5 chỗ ngồi, số tự động, xe 1 cầu, năm sx 2023, mới 100%,Tay lái thuận",37290.6044,37100.0,,,,,USD,23560.0,23560,24,PCE,TH,GFSHK23-0069,2023-06-06,LC,FOB,2,2-Đường biển (container),,,,0,15,10,0,0.0,3162839905.74,2424843927.734,0,0,,,,VN,,,,XE Ô TÔ THIẾT KẾ CHUYÊN DÙNG CHỞ TIỀN,FORD,EVEREST
368,105574067102/A11/03EE,2023-07-11,CDINHVUHP,'0104257627,Công Ty TNHH Đầu Tư Và Xuất Nhập Khẩu Việt Anh,GLOBAL FLEET SALES LIMITED,'87059090,1,"Xe ô tô thiết kế chuyên dùng chở tiền hiệu FORD EVEREST,dung tích 1996cc,động cơ Diesel, 5 chỗ ngồi, số tự động, xe 1 cầu, năm sx 2023, mới 100%,Tay lái thuận",37290.6044,37100.0,,,,,USD,23560.0,23560,24,PCE,TH,GFSHK23-0069,2023-06-06,LC,FOB,2,2-Đường biển (container),,,,0,15,10,0,0.0,3162839905.74,2424843927.734,0,0,,,,VN,,,,XE Ô TÔ THIẾT KẾ CHUYÊN DÙNG CHỞ TIỀN,FORD,EVEREST
369,105616745511/A11/03EE,2023-07-31,CDINHVUHP,'0109218318,CôNG TY TNHH CMH Hà NộI,CRL CONSTRUCTION JV,'87059090,1,"Xe phun bê tông, hiệu: NORMET. năm SX: 2016. Model: SPRAYMEC8100VC, số Serial:EN153. Động cơ diesel model TCD2011L04W, số Serial động cơ: 11814001, hàng đã qua sử dụng.",64201.2851,80000.0,,,,,NZD,14770.01,23500,1,PCE,FI,CRLJV230526-01,2023-05-26,KC,EXW,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,120698416.0,0,0,,,,VN,,,,XE PHUN BÊ TÔNG,NORMET,SPRAYMEC8100VC
370,105556292441/A11/10BB,2023-07-03,TTHUYHG,'0102642662,Công Ty Cổ Phần Đầu Tư Xây Dựng Vĩnh Phát,"GUANGXI PINGXIANG JUNCAI IMPORT AND EXPORT TRADE CO., LTD.",'87051000,1,"Ô tô cần cẩu (loại 2 cabin).Hiệu XCMG,Model:XZJ5322JQZ25K.Động cơ diesel,model động cơ:SC9DF300.1Q5,CS:221KW.Sức nâng lớn nhất 25 tấn.Tự trọng:32370kg.TQ SX năm 2021.Hàng đã qua sử dụng",58400.0,58400.0,,,,,USD,23390.0,23390,1,UNIT,CN,VP2023-1006-2,2023-10-06,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,109278080.0,0,0,,,,VN,,,,Ô TÔ CẦN CẨU (LOẠI 2 CABIN),XCMG,XZJ5322JQZ25K
371,105556265841/A11/10BB,2023-07-03,TTHUYHG,'0102642662,Công Ty Cổ Phần Đầu Tư Xây Dựng Vĩnh Phát,"GUANGXI PINGXIANG JUNCAI IMPORT AND EXPORT TRADE CO., LTD.",'87051000,1,"Ô tô cần cẩu (loại 2 cabin).Hiệu XCMG,Model:XZJ5322JQZ25K.Động cơ diesel,model động cơ:SC9DF300.1Q5,CS:221KW.Sức nâng lớn nhất 25 tấn.Tự trọng:32370kg.TQ SX năm 2021.Hàng đã qua sử dụng",58400.0,58400.0,,,,,USD,23390.0,23390,1,UNIT,CN,VP2023-1006-1,2023-10-06,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,109278080.0,0,0,,,,VN,,,,Ô TÔ CẦN CẨU (LOẠI 2 CABIN),XCMG,XZJ5322JQZ25K
372,105592060562/A11/02CV,2023-07-20,CHPHUOCHCM,'0104049602,Công Ty Cổ Phần Xuất Nhập Khẩu An Phú Thành,TOYOTA TSUSHO CORPORATION.,'87059090,1,"Xe ô tô thiết kế chuyên dùng chở tiền, mới 100%, hiệu TOYOTA FORTUNER model:TGN156L-SDTHKU, tay lái bên trái, số tự động, DC xăng,DT 2.7L(2694cc), sx 2023, 2 cầu, Euro 5,màu đen, 5 chỗ.",39588.0,39588.0,39588.0,39588.0,,,USD,23475.0,23475,12,PCE,ID,GA-01047,2023-06-13,LC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,20,10,0,0.0,2230387920.0,1338232752.0,0,0,,,,VN,,,,XE Ô TÔ THIẾT KẾ CHUYÊN DÙNG CHỞ TIỀN,TOYOTA,TGN156L-SDTHKU
373,105592060563/A11/02CV,2023-07-20,CHPHUOCHCM,'0104049602,Công Ty Cổ Phần Xuất Nhập Khẩu An Phú Thành,TOYOTA TSUSHO CORPORATION.,'87059090,1,"Xe ô tô thiết kế chuyên dùng chở tiền, mới 100%, hiệu TOYOTA FORTUNER model:TGN156L-SDTHKU, tay lái bên trái, số tự động, DC xăng,DT 2.7L(2694cc), sx 2023, 2 cầu, Euro 5,màu đen, 5 chỗ.",39588.0,39588.0,39588.0,39588.0,,,USD,23475.0,23475,12,PCE,ID,GA-01047,2023-06-13,LC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,20,10,0,0.0,2230387920.0,1338232752.0,0,0,,,,VN,,,,XE Ô TÔ THIẾT KẾ CHUYÊN DÙNG CHỞ TIỀN,TOYOTA,TGN156L-SDTHKU
374,105566326830/A11/03CC,2023-07-07,CANGHPKVI,'0102325399,CôNG TY Cổ PHầN HàNG KHôNG VIETJET,TLD ASIA LIMITED,'87059090,1,"Ô tô nạp khí khởi động máy bay (Mounted on TRUCK ISUZU/ NQR9.5T) Model: ASU-600-300-DDS, tay lái thuận, động cơ Diesel, dung tích 5.193cm3, Mới 100% Hãng sản xuất TLD",287000.0,287000.0,,,,,USD,23390.0,23390,1,PKG,JP,SI20230620,2023-06-27,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,537034400.0,0,0,,,,VN,,,,Ô TÔ NẠP KHÍ KHỞI ĐỘNG MÁY BAY (MOUNTED ON TRUCK,ISUZU,ASU-600-300-DDS
375,105566326831/A11/03CC,2023-07-07,CANGHPKVI,'0102325399,CôNG TY Cổ PHầN HàNG KHôNG VIETJET,TLD ASIA LIMITED,'87059090,1,"Ô tô nạp khí khởi động máy bay (Mounted on TRUCK ISUZU/ NQR9.5T) Model: ASU-600-300-DDS, tay lái thuận, động cơ Diesel, dung tích 5.193cm3, Mới 100% Hãng sản xuất TLD",287000.0,287000.0,,,,,USD,23390.0,23390,1,PKG,JP,SI20230620,2023-06-27,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,537034400.0,0,0,,,,VN,,,,Ô TÔ NẠP KHÍ KHỞI ĐỘNG MÁY BAY (MOUNTED ON TRUCK,ISUZU,ASU-600-300-DDS
376,105567735820/A11/03EE,2023-07-07,CDINHVUHP,'0101083330,CôNG TY Cổ PHầN Kỹ THUậT LàM SạCH Và THươNG MạI QUốC Tế,"TENNANT CLEANING SYSTEMS & EQUIPMENT (SHANGHAI) CO.,LTD",'87059090,2,"Xe quét, chà sàn công nghiệp T7, đk chổi 65cm, c/s b.chải 0.45KW, c/s môtơ hút 0.45KW, c/s làm sạch max 4.250m2/h, chạy bằng ắc qui 240Ah/24VDC. Mới 100%, hãng sx Tennant. mã: M-T7",13668.294,13154.3,,,,,USD,23390.0,23390,1,PCE,CN,98730299-0301,2023-06-24,KC,EXW,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,25576111.7296,0,0,,,,VN,,,,,,
377,105588641543/A11/03EE,2023-07-19,CDINHVUHP,'0200751035,Công ty cổ phần đóng tàu Thái Bình Dương,"GUANGDONG MARSHELL ELECTRIC VEHICLE CO.,LTD",'87059050,1,"Xe quét rác chạy bằng điện, hiệu Marshell, model:DQS19B, công suất:5700W;kt:(2340x1790x2030)mm, dùng trong nhà xưởng,không tham gia giao thông. Mới 100%.",6925.1632,6500.0,,,,,USD,23475.0,23475,1,PCE,CN,MSHZQ2320130001,2023-06-25,KC,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,13005456.4364,0,0,,,,VN,,,,XE QUÉT RÁC CHẠY BẰNG ĐIỆN,MARSHELL,DQS19B
378,105557149720/A11/15BB,2023-07-03,HUUNGHILS,'0104201945,Công Ty TNHH Xuất Nhập Khẩu Quốc Tế Anpha Việt Nam,"GUANGXI BANGYOU TRADE CO., LTD",'87054000,1,"Ô tô trộn bê tông nhãn hiệu HINO, model: ZLJ5253GJBGE, đ/c diesel, c/s 259kw, tay lái thuận, DT bồn 12m3, DTXL 10520cm3, TT 16000kg, TTLCT 25000kg, cabin đơn, s/x 2018,đã qua sử dụng",35800.0,35800.0,,,,,USD,23390.0,23390,3,UNIT,CN,AP0723-06,2023-01-07,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,200966880.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,HINO,ZLJ5253GJBGE
379,105556894110/A11/15BB,2023-07-03,HUUNGHILS,'0106464788,Công Ty TNHH Xuất Nhập Khẩu Đầu Tư Thương Mại An Thịnh,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87054000,1,"Ô tô trộn bê tông,nhãn hiệu:HOWO,Model EHY5250GJBZ,Đ/c:Diesel D10.34-50,EURO 5,CS 249Kw.H/thống trộn:HUAZHUAN FIRST.loại:10m3.TT:16020Kg.TTLCT:25000Kg.Sx:2018.Đã qua sử dụng",21500.0,21500.0,,,,,USD,23390.0,23390,1,UNIT,CN,IVAT-260623,2023-06-26,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,40230800.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,HOWO,EHY5250GJBZ
380,105556894111/A11/15BB,2023-07-03,HUUNGHILS,'0106464788,Công Ty TNHH Xuất Nhập Khẩu Đầu Tư Thương Mại An Thịnh,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87054000,1,"Ô tô trộn bê tông,nhãn hiệu:HOWO,Model EHY5250GJBZ,Đ/c:Diesel D10.34-50,EURO 5,CS 249Kw.H/thống trộn:HUAZHUAN FIRST.loại:10m3.TT:16020Kg.TTLCT:25000Kg.Sx:2018.Đã qua sử dụng",21500.0,21500.0,,,,,USD,23390.0,23390,1,UNIT,CN,IVAT-260623,2023-06-26,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,40230800.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,HOWO,EHY5250GJBZ
381,105556894112/A11/15BB,2023-07-03,HUUNGHILS,'0106464788,Công Ty TNHH Xuất Nhập Khẩu Đầu Tư Thương Mại An Thịnh,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87054000,1,"Ô tô trộn bê tông,nhãn hiệu:HOWO,Model EHY5250GJBZ,Đ/c:Diesel D10.34-50,EURO 5,CS 249Kw.H/thống trộn:HUAZHUAN FIRST.loại:10m3.TT:16020Kg.TTLCT:25000Kg.Sx:2018.Đã qua sử dụng",21500.0,21500.0,,,,,USD,23390.0,23390,1,UNIT,CN,IVAT-260623,2023-06-26,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,40230800.0,0,0,,,,VN,,,,Ô TÔ TRỘN BÊ TÔNG,HOWO,EHY5250GJBZ
382,105554598112/A11/15BB,2023-07-03,HUUNGHILS,'0107612439,CôNG TY TNHH SảN XUấT Và KINH DOANH Hà LINH,"HUBEI YIZHUAN AUTOMOBILE INTERNATIONAL TRADE CO., LTD.",'87059050,1,"Ô tô xi téc phun nước hiệuDONGFENG.Model: YZZ5160GPSEX.TT:6505kg,TTLCT:15800KG.D/t bồn 9100 lít, tay lái thuận.Lốp10.00R20.Động cơ Diesel. T/c EURO5.Mới 100% sx2023",24050.0,24050.0,,,,,USD,23390.0,23390,5,UNIT,CN,HL-YZ/2306,2023-06-19,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,225011800.0,0,0,,,,VN,,,,Ô TÔ XI TÉC PHUN NƯỚC,DONGFENG,YZZ5160GPSEX
383,105554598113/A11/15BB,2023-07-03,HUUNGHILS,'0107612439,CôNG TY TNHH SảN XUấT Và KINH DOANH Hà LINH,"HUBEI YIZHUAN AUTOMOBILE INTERNATIONAL TRADE CO., LTD.",'87059050,1,"Ô tô xi téc phun nước hiệuDONGFENG.Model: YZZ5160GPSEX.TT:6505kg,TTLCT:15800KG.D/t bồn 9100 lít, tay lái thuận.Lốp10.00R20.Động cơ Diesel. T/c EURO5.Mới 100% sx2023",24050.0,24050.0,24050.0,24050.0,,,USD,23390.0,23390,5,UNIT,CN,HL-YZ/2306,2023-06-19,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,225011800.0,0,0,,,,VN,,,,Ô TÔ XI TÉC PHUN NƯỚC,DONGFENG,YZZ5160GPSEX
384,105561464300/A11/15BB,2023-07-05,HUUNGHILS,'0102137860,Công Ty TNHH Cung ứng Và Dịch Vụ Ngọc ánh,"SHANGHAI SHENLING TRADE DEVELOPMENT CO., LTD",'87059090,1,"Ô tô bơm bê tông.Nhãn hiệu:JIE FANG.Model:ZLJ5140THBJE.Đ/c:Diesel CA4DLD-18E5,euro 5,CS:134Kw.H/thống bơm:ZOOMLION (không có cần bơm).TT 13605Kg,TTL:13800Kg.SX:2018.Đã qua s/dụng",30000.0,30000.0,,,,,USD,23390.0,23390,1,UNIT,CN,SH1506-2023,2023-06-15,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,56136000.0,0,0,,,,VN,,,,Ô TÔ BƠM BÊ TÔNG,JIE FANG,ZLJ5140THBJE
385,105562827640/A11/15BB,2023-07-05,HUUNGHILS,'4201974553,CôNG TY TNHH ĐầU Tư THIếT Bị XâY DựNG Và DịCH Vụ VIệT PHáT,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'87051000,1,"Ô tô cần cẩu (loại 2 cabin).Hiệu ZOOMLION,Model:ZLJ5311JQZ20E.Động cơ diesel,model động cơ:WP7.270E51,CS:199KW.Sức nâng lớn nhất 20 tấn.Tự trọng:30470kg.TQ SX năm 2020.Hàng đã qua sử dụng",35000.0,35000.0,,,,,USD,23390.0,23390,1,UNIT,CN,VP2023-2406,2023-06-24,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,65492000.0,0,0,,,,VN,,,,Ô TÔ CẦN CẨU (LOẠI 2 CABIN),ZOOMLION,ZLJ5311JQZ20E
386,105565198540/A11/15BB,2023-07-06,HUUNGHILS,'0102137860,Công Ty TNHH Cung ứng Và Dịch Vụ Ngọc ánh,"GUANGXI BANGYOU TRADE CO., LTD",'87051000,1,"Ô tô cần cẩu(loại 2 cabin).Hiệu XCMG,Model:XZJ5337JQZ25K.Động cơ diesel SC9DF290Q6,CS:213KW.Sức nâng lớn nhất 25 tấn.Trung Quốc SX năm 2021.Hàng đã qua sử dụng",67000.0,67000.0,,,,,USD,23390.0,23390,1,UNIT,CN,NA-20230522,2023-05-22,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,125370400.0,0,0,,,,VN,,,,Ô TÔ CẦN CẨU(LOẠI 2 CABIN),XCMG,XZJ5337JQZ25K
387,105567453350/G51/60BD,2023-07-07,NAMGIANGQN,'0100886857,Công Ty Cổ Phần Sông Đà 5,"CHALEUN SEKONG ENERGY CO., LTD.",'87059090,1,"Ô tô chở rác 29C-28588, nhãn hiệu HINO, Model WU342L, Số khung: MJECH40H5D5085854, Số máy: W04D-TPJ40498, sản xuất 2013, hàng đã qua sử dụng#&VN",15150.0,15150.0,,,,,USD,23390.0,23390,1,PCE,VN,RE-SD5-NEM-201907.11,2023-07-07,KHONGTT,DAP,4,4-Đường bộ (xe tải),,,,0,0,0,0,0.0,0.0,0.0,0,0,,,,VN,,,,Ô TÔ CHỞ RÁC 29C-28588,HINO,WU342L
388,105565529530/A11/15BB,2023-07-06,HUUNGHILS,'0107459822,CôNG TY Cổ PHầN ô Tô CHUYêN DùNG TUấN PHươNG,"GUANGXI PINGXIANG CITY XINGMA IMPORT & EXPORT TRADE CO.,LTD",'87059090,1,"Xe quét nhà xưởng,nhãn hiệu CHENGLIWEI,model AUK-SD006,dung tích thùng chứa rác 0.38m3, hoạt động bằng điện 1 chiều, Điện áp Ác quy 48V, Công suất 2,2kw, hiệu suất; 15000-22500 m2/h, mới 100% sx 2023",8253.758,60000.0,,,,,CNY,3217.59,23390,1,PCE,CN,TP-XM07/2023,2023-03-07,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,15444432.0,0,0,,,,VN,,,,XE QUÉT NHÀ XƯỞNG,CHENGLIWEI,AUK-SD006
389,105565198541/A11/15BB,2023-07-06,HUUNGHILS,'0102137860,Công Ty TNHH Cung ứng Và Dịch Vụ Ngọc ánh,"GUANGXI BANGYOU TRADE CO., LTD",'87051000,1,"Ô tô cần cẩu(loại 2 cabin).Hiệu XCMG,Model:XZJ5337JQZ25K.Động cơ diesel SC9DF290Q6,CS:213KW.Sức nâng lớn nhất 25 tấn.Trung Quốc SX năm 2021.Hàng đã qua sử dụng",67000.0,67000.0,,,,,USD,23390.0,23390,1,UNIT,CN,NA-20230522,2023-05-22,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,125370400.0,0,0,,,,VN,,,,Ô TÔ CẦN CẨU(LOẠI 2 CABIN),XCMG,XZJ5337JQZ25K
